pag_pk,pag_fecha_planificada,pag_importe_planificado,pag_fecha_real,pag_importe_real,pag_confirmar,mon_pk,mon_nombre
23697,"2020-07-24 00:00:00",0,"2020-08-17 00:00:00",629722,1,1,Pesos
19910,"2020-07-31 00:00:00",1326512,"2020-07-24 00:00:00",0,1,1,Pesos
19911,"2020-08-31 00:00:00",1326512,"2020-10-30 00:00:00",0,1,1,Pesos
19912,"2020-09-30 00:00:00",1326512,"2020-10-30 00:00:00",0,1,1,Pesos
19913,"2020-10-30 00:00:00",1388274,"2020-11-30 00:00:00",5001917,1,1,Pesos
19914,"2020-11-30 00:00:00",1388274,"2020-12-22 00:00:00",1581647,1,1,Pesos
19915,"2020-12-30 00:00:00",1388274,"2020-12-29 00:00:00",1581647,1,1,Pesos
19916,"2020-07-31 00:00:00",66326,"2020-07-24 00:00:00",0,1,1,Pesos
19917,"2020-08-31 00:00:00",66326,"2020-10-30 00:00:00",0,1,1,Pesos
19918,"2020-09-30 00:00:00",66326,"2020-10-30 00:00:00",0,1,1,Pesos
19919,"2020-10-30 00:00:00",69414,"2020-11-30 00:00:00",0,1,1,Pesos
19920,"2020-11-30 00:00:00",69414,"2020-11-30 00:00:00",0,1,1,Pesos
19921,"2020-12-30 00:00:00",69414,"2020-11-30 00:00:00",0,1,1,Pesos
19922,"2020-03-31 00:00:00",653764,"2020-03-31 00:00:00",653764,1,1,Pesos
19923,"2020-09-30 00:00:00",653764,"2020-09-30 00:00:00",653764,1,1,Pesos
19924,"2020-12-30 00:00:00",653764,"2020-12-23 00:00:00",653764,1,1,Pesos
19925,"2020-06-30 00:00:00",653764,"2020-07-17 00:00:00",653764,1,1,Pesos
19926,"2020-03-31 00:00:00",65376,"2020-03-31 00:00:00",52661,1,1,Pesos
19927,"2020-09-30 00:00:00",65376,"2020-09-30 00:00:00",75245,1,1,Pesos
19928,"2020-12-31 00:00:00",65376,"2020-12-23 00:00:00",78344,1,1,Pesos
19929,"2020-06-30 00:00:00",65376,"2020-07-17 00:00:00",61553,1,1,Pesos
19930,"2020-01-30 00:00:00",26840,"2020-03-31 00:00:00",80520,1,1,Pesos
19931,"2020-02-29 00:00:00",26840,"2020-07-31 00:00:00",26840,1,1,Pesos
19932,"2020-01-30 00:00:00",10736,"2020-03-31 00:00:00",38387,1,1,Pesos
19933,"2020-02-29 00:00:00",10736,"2020-07-31 00:00:00",12793,1,1,Pesos
19934,"2020-04-30 00:00:00",48051,"2020-07-31 00:00:00",5948,1,1,Pesos
19936,"2020-05-30 00:00:00",26169,"2020-07-31 00:00:00",0,1,1,Pesos
19937,"2020-06-30 00:00:00",26169,"2020-07-31 00:00:00",40661,1,1,Pesos
19938,"2020-07-30 00:00:00",26169,"2020-08-26 00:00:00",0,1,1,Pesos
19939,"2020-08-30 00:00:00",26169,"2020-09-30 00:00:00",40641,1,1,Pesos
19940,"2020-09-30 00:00:00",26169,"2020-09-30 00:00:00",0,1,1,Pesos
19941,"2020-10-30 00:00:00",26169,"2020-10-30 00:00:00",0,1,1,Pesos
19942,"2020-11-30 00:00:00",26169,"2020-12-30 00:00:00",39154,1,1,Pesos
19943,"2020-12-30 00:00:00",26169,"2020-12-30 00:00:00",73015,1,1,Pesos
19945,"2020-04-30 00:00:00",2407,"2020-10-07 00:00:00",0,1,1,Pesos
19946,"2020-05-30 00:00:00",1308,"2020-10-07 00:00:00",0,1,1,Pesos
19947,"2020-06-30 00:00:00",1308,"2020-10-07 00:00:00",0,1,1,Pesos
19948,"2020-07-30 00:00:00",1308,"2020-10-07 00:00:00",0,1,1,Pesos
19949,"2020-08-30 00:00:00",1308,"2020-10-07 00:00:00",0,1,1,Pesos
19950,"2020-09-30 00:00:00",1308,"2020-10-07 00:00:00",0,1,1,Pesos
19951,"2020-10-30 00:00:00",1308,"2020-10-30 00:00:00",0,1,1,Pesos
19952,"2020-11-30 00:00:00",1308,"2020-12-10 00:00:00",0,1,1,Pesos
19953,"2020-12-30 00:00:00",1308,"2020-12-10 00:00:00",0,1,1,Pesos
19958,"2020-03-31 00:00:00",235000,"2020-06-15 00:00:00",157000,1,1,Pesos
22990,"2020-06-15 00:00:00",0,"2020-11-27 00:00:00",0,1,1,Pesos
22991,"2020-06-15 00:00:00",0,"2020-12-29 00:00:00",33333,1,1,Pesos
19959,"2020-03-31 00:00:00",75000,"2020-04-29 00:00:00",42588,1,1,Pesos
19960,"2020-09-30 00:00:00",75000,"2020-11-27 00:00:00",90360,1,1,Pesos
19961,"2020-12-31 00:00:00",75000,"2020-12-29 00:00:00",54000,1,1,Pesos
19962,"2020-06-30 00:00:00",75000,"2020-06-15 00:00:00",60048,1,1,Pesos
19965,"2020-01-31 00:00:00",10474559,"2020-01-31 00:00:00",10474559,1,1,Pesos
19966,"2020-02-29 00:00:00",10474559,"2020-03-31 00:00:00",10474559,1,1,Pesos
19967,"2020-03-30 00:00:00",10474559,"2020-03-30 00:00:00",10474559,1,1,Pesos
19968,"2020-04-30 00:00:00",10474559,"2020-04-30 00:00:00",10474559,1,1,Pesos
19969,"2020-05-30 00:00:00",10474559,"2020-06-15 00:00:00",10474559,1,1,Pesos
19970,"2020-06-30 00:00:00",10474559,"2020-06-30 00:00:00",10474559,1,1,Pesos
19971,"2020-07-30 00:00:00",10474559,"2020-08-18 00:00:00",10474559,1,1,Pesos
19972,"2020-08-30 00:00:00",10474559,"2020-08-30 00:00:00",10474559,1,1,Pesos
19973,"2020-09-30 00:00:00",10474559,"2020-09-30 00:00:00",10474559,1,1,Pesos
19974,"2020-10-30 00:00:00",10474559,"2020-10-30 00:00:00",10474559,1,1,Pesos
19975,"2020-11-30 00:00:00",10474559,"2020-11-30 00:00:00",10474559,1,1,Pesos
19976,"2020-12-30 00:00:00",10474559,"2020-12-30 00:00:00",10474559,1,1,Pesos
19978,"2020-01-30 00:00:00",1624459,"2020-01-30 00:00:00",1624459,1,1,Pesos
19979,"2020-02-29 00:00:00",1651897,"2020-02-29 00:00:00",1651897,1,1,Pesos
19980,"2020-03-30 00:00:00",1651897,"2020-03-30 00:00:00",1651897,1,1,Pesos
19981,"2020-04-30 00:00:00",1659636,"2020-04-30 00:00:00",1659636,1,1,Pesos
19982,"2020-05-30 00:00:00",1608981,"2020-05-30 00:00:00",1608981,1,1,Pesos
19983,"2020-06-30 00:00:00",2094912,"2020-06-30 00:00:00",1612499,1,1,Pesos
19984,"2020-07-30 00:00:00",2094912,"2020-08-18 00:00:00",1690943,1,1,Pesos
19985,"2020-08-30 00:00:00",2094912,"2020-08-30 00:00:00",1872103,1,1,Pesos
19986,"2020-09-30 00:00:00",2094912,"2020-09-30 00:00:00",1918184,1,1,Pesos
19987,"2020-10-30 00:00:00",2094912,"2020-10-30 00:00:00",1936828,1,1,Pesos
19988,"2020-11-30 00:00:00",2094912,"2020-11-30 00:00:00",1952657,1,1,Pesos
19989,"2020-12-30 00:00:00",2094912,"2020-12-30 00:00:00",1955823,1,1,Pesos
19990,"2020-01-31 00:00:00",1987533,"2020-01-31 00:00:00",1987533,1,1,Pesos
19991,"2020-02-29 00:00:00",1991726,"2020-02-29 00:00:00",1991726,1,1,Pesos
19992,"2020-03-30 00:00:00",1770737,"2020-03-30 00:00:00",1621452,1,1,Pesos
19993,"2020-04-30 00:00:00",2143362,"2020-04-30 00:00:00",2300875,1,1,Pesos
19994,"2020-05-30 00:00:00",1458209,"2020-05-30 00:00:00",1738215,1,1,Pesos
19995,"2020-06-30 00:00:00",1879722,"2020-06-30 00:00:00",1906868,1,1,Pesos
19996,"2020-07-30 00:00:00",1926522,"2020-08-19 00:00:00",1737118,1,1,Pesos
19997,"2020-08-30 00:00:00",2138105,"2020-08-30 00:00:00",900437,1,1,Pesos
19998,"2020-09-30 00:00:00",1632654,"2020-09-30 00:00:00",1162521,1,1,Pesos
19999,"2020-10-30 00:00:00",2049047,"2020-10-30 00:00:00",1186030,1,1,Pesos
20000,"2020-11-30 00:00:00",1560298,"2020-11-30 00:00:00",1186537,1,1,Pesos
20001,"2020-12-30 00:00:00",1217056,"2020-12-30 00:00:00",1587374,1,1,Pesos
20002,"2020-01-31 00:00:00",407851,"2020-01-31 00:00:00",407851,1,1,Pesos
20003,"2020-02-29 00:00:00",405163,"2020-02-29 00:00:00",405163,1,1,Pesos
20004,"2020-03-30 00:00:00",366137,"2020-03-30 00:00:00",382359,1,1,Pesos
20005,"2020-04-30 00:00:00",461586,"2020-04-30 00:00:00",428907,1,1,Pesos
20006,"2020-05-30 00:00:00",311625,"2020-05-30 00:00:00",357752,1,1,Pesos
20008,"2020-06-30 00:00:00",387933,"2020-06-30 00:00:00",140684,1,1,Pesos
20009,"2020-07-30 00:00:00",385305,"2020-08-26 00:00:00",190947,1,1,Pesos
20010,"2020-08-30 00:00:00",427620,"2020-08-30 00:00:00",118156,1,1,Pesos
20011,"2020-09-30 00:00:00",326532,"2020-09-30 00:00:00",172419,1,1,Pesos
20012,"2020-10-30 00:00:00",409809,"2020-10-30 00:00:00",184831,1,1,Pesos
20013,"2020-11-30 00:00:00",312060,"2020-11-30 00:00:00",189037,1,1,Pesos
20014,"2020-12-30 00:00:00",243411,"2020-12-30 00:00:00",252516,1,1,Pesos
20131,"2019-12-23 00:00:00",0,"2019-12-26 00:00:00",1121441,1,1,Pesos
20170,"2018-12-31 00:00:00",14956,"2018-12-31 00:00:00",14956,1,1,Pesos
20171,"2019-12-31 00:00:00",89736,"2019-12-30 00:00:00",89736,1,1,Pesos
20172,"2020-01-31 00:00:00",7478,"2020-01-31 00:00:00",7478,1,1,Pesos
20173,"2020-02-29 00:00:00",7478,"2020-02-13 00:00:00",7478,1,1,Pesos
20174,"2020-03-31 00:00:00",7478,"2020-04-02 00:00:00",7478,1,1,Pesos
20175,"2020-04-30 00:00:00",7478,"2020-05-07 00:00:00",7478,1,1,Pesos
20176,"2020-05-30 00:00:00",7478,"2020-05-30 00:00:00",7478,1,1,Pesos
20177,"2020-06-30 00:00:00",7478,"2020-06-07 00:00:00",7478,1,1,Pesos
20178,"2020-07-30 00:00:00",7478,"2020-07-07 00:00:00",7478,1,1,Pesos
20179,"2020-08-30 00:00:00",7478,"2020-08-04 00:00:00",7478,1,1,Pesos
20180,"2020-09-30 00:00:00",7478,"2020-09-03 00:00:00",7478,1,1,Pesos
20181,"2020-10-30 00:00:00",7478,"2020-11-02 00:00:00",7478,1,1,Pesos
23458,"2020-07-17 00:00:00",0,"2020-11-30 00:00:00",8334,1,1,Pesos
23459,"2020-07-17 00:00:00",0,"2020-12-30 00:00:00",8334,1,1,Pesos
23461,"2021-11-30 00:00:00",83332,"2020-11-30 00:00:00",83332,1,1,Pesos
20182,"2018-12-31 00:00:00",3290,"2018-12-31 00:00:00",3290,1,1,Pesos
20183,"2019-12-31 00:00:00",19742,"2019-12-30 00:00:00",19742,1,1,Pesos
20184,"2020-01-31 00:00:00",1645,"2020-01-31 00:00:00",1645,1,1,Pesos
20185,"2020-02-29 00:00:00",1645,"2020-02-29 00:00:00",1645,1,1,Pesos
20186,"2020-03-31 00:00:00",1645,"2020-03-31 00:00:00",1645,1,1,Pesos
20187,"2020-05-30 00:00:00",1645,"2020-05-30 00:00:00",1645,1,1,Pesos
20188,"2020-04-30 00:00:00",1645,"2020-04-30 00:00:00",1645,1,1,Pesos
20189,"2020-06-30 00:00:00",1645,"2020-06-30 00:00:00",1645,1,1,Pesos
20190,"2020-07-30 00:00:00",1645,"2020-07-30 00:00:00",1645,1,1,Pesos
20191,"2020-08-30 00:00:00",1645,"2020-08-04 00:00:00",1645,1,1,Pesos
20192,"2020-09-30 00:00:00",1645,"2020-09-03 00:00:00",1645,1,1,Pesos
20193,"2020-10-30 00:00:00",1645,"2020-11-02 00:00:00",1645,1,1,Pesos
23462,"2020-07-17 00:00:00",0,"2020-11-30 00:00:00",1834,1,1,Pesos
23463,"2020-07-17 00:00:00",0,"2020-12-30 00:00:00",1834,1,1,Pesos
23464,"2021-11-30 00:00:00",18333,"2020-11-30 00:00:00",18333,1,1,Pesos
20247,"2019-12-31 00:00:00",0,"2019-12-31 00:00:00",16548,1,1,Pesos
20248,"2019-12-31 00:00:00",0,"2019-12-31 00:00:00",3641,1,1,Pesos
20249,"2019-12-31 00:00:00",0,"2019-12-31 00:00:00",1901,1,1,Pesos
20250,"2019-12-31 00:00:00",0,"2019-12-31 00:00:00",418,1,1,Pesos
20275,"2020-01-13 00:00:00",0,"2019-12-31 00:00:00",19209,1,1,Pesos
20276,"2020-01-13 00:00:00",0,"2019-12-31 00:00:00",4226,1,1,Pesos
20661,"2021-01-31 00:00:00",560025,"2021-04-05 00:00:00",328722,1,1,Pesos
20662,"2020-06-30 00:00:00",560025,"2020-07-31 00:00:00",621135,1,1,Pesos
20663,"2020-07-30 00:00:00",560025,"2020-09-30 00:00:00",155284,1,1,Pesos
20664,"2020-08-30 00:00:00",560025,"2020-08-31 00:00:00",998254,1,1,Pesos
20665,"2020-09-30 00:00:00",560025,"2020-10-30 00:00:00",44367,1,1,Pesos
20666,"2020-10-30 00:00:00",560025,"2020-12-28 00:00:00",226705,1,1,Pesos
20667,"2020-11-30 00:00:00",560025,"2021-02-01 00:00:00",202548,1,1,Pesos
20668,"2020-12-30 00:00:00",560025,"2021-03-04 00:00:00",274313,1,1,Pesos
25619,"2020-12-18 00:00:00",0,"2021-05-13 00:00:00",328722,1,1,Pesos
25620,"2020-12-18 00:00:00",0,"2021-06-02 00:00:00",327203,1,1,Pesos
20290,"2020-12-31 00:00:00",196500,"2020-12-03 00:00:00",0,1,1,Pesos
20452,"2020-07-30 00:00:00",7545,"2020-07-30 00:00:00",7545,1,1,Pesos
20453,"2020-08-30 00:00:00",7545,"2020-08-30 00:00:00",7545,1,1,Pesos
20454,"2020-09-30 00:00:00",7545,"2020-09-30 00:00:00",7545,1,1,Pesos
20455,"2020-10-30 00:00:00",7545,"2020-11-18 00:00:00",7545,1,1,Pesos
20456,"2020-11-30 00:00:00",7545,"2020-11-30 00:00:00",7545,1,1,Pesos
20457,"2020-12-30 00:00:00",7545,"2020-12-30 00:00:00",7545,1,1,Pesos
20458,"2020-07-30 00:00:00",1132,"2020-09-30 00:00:00",0,1,1,Pesos
20459,"2020-08-30 00:00:00",1132,"2020-09-30 00:00:00",0,1,1,Pesos
20460,"2020-09-30 00:00:00",1132,"2020-09-30 00:00:00",0,1,1,Pesos
20461,"2020-10-30 00:00:00",1132,"2020-11-26 00:00:00",0,1,1,Pesos
20462,"2020-11-30 00:00:00",1132,"2020-11-26 00:00:00",0,1,1,Pesos
20463,"2020-12-30 00:00:00",1132,"2020-11-26 00:00:00",0,1,1,Pesos
20484,"2021-02-10 00:00:00",196721,"2021-02-22 00:00:00",187400,1,1,Pesos
20486,"2021-04-29 00:00:00",295082,"2021-11-30 00:00:00",180000,1,1,Pesos
30862,"2021-12-22 00:00:00",0,"2021-12-01 00:00:00",95680,1,1,Pesos
20485,"2021-02-10 00:00:00",43279,"2021-02-22 00:00:00",41228,1,1,Pesos
20487,"2021-04-29 00:00:00",64918,"2021-11-30 00:00:00",39622,1,1,Pesos
30863,"2021-12-22 00:00:00",0,"2021-12-01 00:00:00",21050,1,1,Pesos
20501,"2020-08-31 00:00:00",515662,"2020-09-30 00:00:00",515662,1,1,Pesos
20502,"2020-09-30 00:00:00",515662,"2020-10-13 00:00:00",515662,1,1,Pesos
20503,"2020-10-31 00:00:00",515662,"2020-11-06 00:00:00",515662,1,1,Pesos
20504,"2020-11-30 00:00:00",515662,"2020-11-26 00:00:00",515662,1,1,Pesos
20505,"2020-12-31 00:00:00",515662,"2020-12-15 00:00:00",515662,1,1,Pesos
23012,"2020-09-30 00:00:00",225000,"2020-11-20 00:00:00",111497,1,1,Pesos
23013,"2020-10-31 00:00:00",225000,"2020-12-16 00:00:00",164672,1,1,Pesos
23014,"2020-11-30 00:00:00",225000,"2020-12-14 00:00:00",94772,1,1,Pesos
23015,"2020-12-31 00:00:00",225000,"2020-12-16 00:00:00",113211,1,1,Pesos
25065,"2020-11-20 00:00:00",0,"2020-12-14 00:00:00",222993,1,1,Pesos
25066,"2020-11-20 00:00:00",0,"2020-12-16 00:00:00",151807,1,1,Pesos
25475,"2020-12-07 00:00:00",0,"2020-12-07 00:00:00",2282,1,1,Pesos
25476,"2020-12-07 00:00:00",0,"2020-12-14 00:00:00",1940,1,1,Pesos
25477,"2020-12-07 00:00:00",0,"2020-12-14 00:00:00",4564,1,1,Pesos
25478,"2020-12-07 00:00:00",0,"2020-12-17 00:00:00",3371,1,1,Pesos
25479,"2020-12-07 00:00:00",0,"2020-12-17 00:00:00",2317,1,1,Pesos
25480,"2020-12-07 00:00:00",0,"2020-12-17 00:00:00",3107,1,1,Pesos
20570,"2020-01-28 00:00:00",0,"2019-12-31 00:00:00",598180,1,1,Pesos
20571,"2020-01-31 00:00:00",0,"2019-12-31 00:00:00",644340,1,1,Pesos
20572,"2020-01-28 00:00:00",0,"2019-12-31 00:00:00",103112,1,1,Pesos
20573,"2020-01-31 00:00:00",0,"2019-12-31 00:00:00",111069,1,1,Pesos
20628,"2020-01-31 00:00:00",8967,"2020-01-31 00:00:00",8967,1,1,Pesos
20629,"2020-02-29 00:00:00",8967,"2020-02-29 00:00:00",8967,1,1,Pesos
20630,"2020-03-29 00:00:00",8967,"2020-03-29 00:00:00",8967,1,1,Pesos
20631,"2020-04-29 00:00:00",8967,"2020-04-29 00:00:00",8967,1,1,Pesos
20632,"2020-05-29 00:00:00",8967,"2020-05-29 00:00:00",8967,1,1,Pesos
20633,"2020-06-29 00:00:00",8967,"2020-06-29 00:00:00",8967,1,1,Pesos
20634,"2020-07-29 00:00:00",8967,"2020-07-29 00:00:00",8967,1,1,Pesos
20635,"2020-08-29 00:00:00",8967,"2020-08-29 00:00:00",8967,1,1,Pesos
20636,"2020-09-29 00:00:00",8967,"2020-09-29 00:00:00",8967,1,1,Pesos
20637,"2020-10-29 00:00:00",8967,"2020-10-29 00:00:00",8967,1,1,Pesos
20638,"2020-12-29 00:00:00",8967,"2020-12-08 00:00:00",10045,1,1,Pesos
20639,"2020-11-29 00:00:00",8967,"2020-11-10 00:00:00",8967,1,1,Pesos
25488,"2020-12-08 00:00:00",0,"2020-12-31 00:00:00",10045,1,1,Pesos
27318,"2021-02-04 00:00:00",0,"2021-03-11 00:00:00",10797,1,1,Pesos
27319,"2021-02-04 00:00:00",0,"2021-03-11 00:00:00",10797,1,1,Pesos
27828,"2021-03-11 00:00:00",0,"2021-04-23 00:00:00",10797,1,1,Pesos
20671,"2021-01-13 00:00:00",758938,"2021-01-31 00:00:00",758938,1,1,Pesos
20672,"2020-07-13 00:00:00",758938,"2020-07-20 00:00:00",758938,1,1,Pesos
20673,"2021-04-13 00:00:00",758938,"2021-05-14 00:00:00",758938,1,1,Pesos
20675,"2020-10-13 00:00:00",758938,"2020-09-30 00:00:00",758938,1,1,Pesos
22153,"2020-10-13 00:00:00",60000,"2020-10-14 00:00:00",16621,1,1,Pesos
24534,"2021-01-13 00:00:00",62312,"2021-01-31 00:00:00",16621,1,1,Pesos
24535,"2021-04-13 00:00:00",62312,"2021-05-14 00:00:00",39887,1,1,Pesos
20699,"2020-07-31 00:00:00",699149,"2020-12-14 00:00:00",160802,1,1,Pesos
23962,"2020-09-04 00:00:00",0,"2020-12-01 00:00:00",163301,1,1,Pesos
25201,"2020-12-03 00:00:00",0,"2020-11-30 00:00:00",188057,1,1,Pesos
20707,"2020-10-30 00:00:00",485400,"2020-12-17 00:00:00",264640,1,1,Pesos
20708,"2020-12-11 00:00:00",485400,"2020-12-17 00:00:00",529280,1,1,Pesos
22154,"2020-10-30 00:00:00",50000,"2020-12-11 00:00:00",66160,1,1,Pesos
25086,"2020-11-25 00:00:00",0,"2020-11-13 00:00:00",66160,1,1,Pesos
25224,"2020-12-03 00:00:00",0,"2020-11-30 00:00:00",66160,1,1,Pesos
20710,"2020-12-11 00:00:00",106788,"2020-12-17 00:00:00",116442,1,1,Pesos
20711,"2020-10-30 00:00:00",106788,"2020-12-17 00:00:00",58221,1,1,Pesos
22160,"2020-10-30 00:00:00",11000,"2020-12-11 00:00:00",14555,1,1,Pesos
25087,"2020-11-25 00:00:00",0,"2020-11-13 00:00:00",14555,1,1,Pesos
25225,"2020-12-03 00:00:00",0,"2020-11-30 00:00:00",14555,1,1,Pesos
20716,"2020-03-10 00:00:00",57340,"2020-03-31 00:00:00",57340,1,1,Pesos
20740,"2020-04-10 00:00:00",57340,"2020-04-30 00:00:00",57340,1,1,Pesos
20741,"2020-05-10 00:00:00",57340,"2020-05-31 00:00:00",57340,1,1,Pesos
20742,"2020-06-10 00:00:00",57340,"2020-06-30 00:00:00",57340,1,1,Pesos
20743,"2020-07-10 00:00:00",57340,"2020-07-31 00:00:00",57340,1,1,Pesos
20744,"2020-08-10 00:00:00",57340,"2020-08-31 00:00:00",57340,1,1,Pesos
20745,"2020-09-10 00:00:00",57340,"2020-09-30 00:00:00",57340,1,1,Pesos
20746,"2020-10-10 00:00:00",57340,"2020-10-31 00:00:00",57340,1,1,Pesos
20770,"2020-11-30 00:00:00",57340,"2020-11-30 00:00:00",57340,1,1,Pesos
20774,"2020-12-31 00:00:00",57340,"2020-12-31 00:00:00",57340,1,1,Pesos
22641,"2021-01-31 00:00:00",57340,"2021-01-31 00:00:00",57340,1,1,Pesos
22642,"2021-02-28 00:00:00",57340,"2021-02-28 00:00:00",57340,1,1,Pesos
20788,"2020-12-31 00:00:00",982500,"2020-07-17 00:00:00",0,1,1,Pesos
20804,"2020-07-31 00:00:00",242875,"2020-07-31 00:00:00",242875,NULL,1,Pesos
20805,"2020-09-30 00:00:00",242875,"2020-09-30 00:00:00",242875,NULL,1,Pesos
20809,"2020-07-31 00:00:00",284936,"2020-07-31 00:00:00",284936,NULL,1,Pesos
20810,"2020-09-30 00:00:00",284936,"2020-09-30 00:00:00",284936,NULL,1,Pesos
20812,"2020-07-31 00:00:00",106047,"2020-07-31 00:00:00",106047,NULL,1,Pesos
20813,"2020-09-30 00:00:00",106047,"2020-09-30 00:00:00",106047,NULL,1,Pesos
20868,"2020-04-30 00:00:00",557943,"2020-05-22 00:00:00",557943,1,1,Pesos
20869,"2020-05-29 00:00:00",295382,"2020-08-06 00:00:00",295382,1,1,Pesos
20870,"2020-06-30 00:00:00",295382,"2020-11-18 00:00:00",295382,1,1,Pesos
20871,"2020-06-30 00:00:00",246152,"2020-08-27 00:00:00",295382,1,1,Pesos
20872,"2020-07-31 00:00:00",246152,"2020-12-14 00:00:00",295382,1,1,Pesos
23916,"2020-08-26 00:00:00",0,"2020-11-18 00:00:00",147691,1,1,Pesos
24292,"2020-09-11 00:00:00",0,"2020-11-30 00:00:00",147691,1,1,Pesos
25484,"2020-12-08 00:00:00",0,"2020-12-18 00:00:00",492303,1,1,Pesos
20876,"2020-04-30 00:00:00",122748,"2020-05-22 00:00:00",122748,1,1,Pesos
20877,"2020-05-29 00:00:00",64984,"2020-08-06 00:00:00",64984,1,1,Pesos
20878,"2020-06-30 00:00:00",64984,"2020-11-18 00:00:00",64984,1,1,Pesos
20879,"2020-06-30 00:00:00",54153,"2020-08-27 00:00:00",64983,1,1,Pesos
20880,"2020-07-31 00:00:00",54153,"2020-12-14 00:00:00",64984,1,1,Pesos
23917,"2020-08-26 00:00:00",0,"2020-11-18 00:00:00",32492,1,1,Pesos
24293,"2020-09-11 00:00:00",0,"2020-11-30 00:00:00",32493,1,1,Pesos
25485,"2020-12-08 00:00:00",0,"2020-12-18 00:00:00",108307,1,1,Pesos
21093,"2020-04-30 00:00:00",91677,"2020-05-22 00:00:00",91677,1,1,Pesos
21094,"2020-05-29 00:00:00",48535,"2020-08-06 00:00:00",48535,1,1,Pesos
21095,"2020-06-30 00:00:00",48535,"2020-11-18 00:00:00",66181,1,1,Pesos
21096,"2020-06-30 00:00:00",40446,"2020-08-27 00:00:00",48535,1,1,Pesos
21097,"2020-07-31 00:00:00",40446,"2020-12-14 00:00:00",66181,1,1,Pesos
23918,"2020-08-26 00:00:00",0,"2020-11-18 00:00:00",33090,1,1,Pesos
24294,"2020-09-11 00:00:00",0,"2020-11-30 00:00:00",33090,1,1,Pesos
25486,"2020-12-08 00:00:00",0,"2020-12-18 00:00:00",110302,1,1,Pesos
20965,"2020-03-03 00:00:00",55160,"2020-03-03 00:00:00",55160,1,1,Pesos
20966,"2020-06-12 00:00:00",55160,"2020-12-08 00:00:00",55160,1,1,Pesos
20967,"2020-03-13 00:00:00",82740,"2020-03-13 00:00:00",82740,1,1,Pesos
20968,"2020-05-15 00:00:00",82740,"2020-11-05 00:00:00",82740,1,1,Pesos
20969,"2020-03-03 00:00:00",12135,"2020-03-03 00:00:00",12135,1,1,Pesos
20970,"2020-06-12 00:00:00",12135,"2020-12-08 00:00:00",12135,1,1,Pesos
20971,"2020-03-13 00:00:00",18203,"2020-03-13 00:00:00",18203,1,1,Pesos
20972,"2020-05-15 00:00:00",18203,"2020-11-05 00:00:00",18203,1,1,Pesos
20973,"2020-03-03 00:00:00",9063,"2020-04-28 00:00:00",9063,1,1,Pesos
20974,"2020-06-12 00:00:00",9063,"2020-12-10 00:00:00",12359,1,1,Pesos
20975,"2020-03-13 00:00:00",13595,"2020-04-27 00:00:00",13595,1,1,Pesos
20976,"2020-05-15 00:00:00",13595,"2020-11-05 00:00:00",18538,1,1,Pesos
20977,"2020-03-03 00:00:00",1994,"2020-04-28 00:00:00",1994,1,1,Pesos
20978,"2020-06-12 00:00:00",1994,"2020-12-10 00:00:00",2719,1,1,Pesos
20979,"2020-03-13 00:00:00",2991,"2020-04-27 00:00:00",2991,1,1,Pesos
20980,"2020-05-15 00:00:00",2991,"2020-11-05 00:00:00",4078,1,1,Pesos
20981,"2020-04-30 00:00:00",397152,"2020-11-30 00:00:00",333718,1,1,Pesos
20982,"2021-02-26 00:00:00",333718,"2021-01-04 00:00:00",333718,1,1,Pesos
20983,"2020-09-30 00:00:00",595728,"2020-11-30 00:00:00",500577,1,1,Pesos
20984,"2021-01-29 00:00:00",595728,"2020-12-28 00:00:00",500577,1,1,Pesos
20985,"2020-04-30 00:00:00",87373,"2020-11-30 00:00:00",73418,1,1,Pesos
20986,"2021-02-26 00:00:00",73418,"2021-01-04 00:00:00",73418,1,1,Pesos
20987,"2020-09-30 00:00:00",131060,"2020-11-30 00:00:00",110127,1,1,Pesos
20988,"2021-01-29 00:00:00",131060,"2020-12-28 00:00:00",110127,1,1,Pesos
20989,"2021-02-26 00:00:00",74770,"2021-01-31 00:00:00",74770,1,1,Pesos
20990,"2021-02-26 00:00:00",74770,"2021-01-04 00:00:00",74770,1,1,Pesos
20991,"2020-09-30 00:00:00",97885,"2020-11-30 00:00:00",112155,1,1,Pesos
20992,"2021-01-29 00:00:00",97885,"2020-12-28 00:00:00",112155,1,1,Pesos
20993,"2021-02-26 00:00:00",16449,"2021-01-31 00:00:00",16449,1,1,Pesos
20994,"2021-02-26 00:00:00",16449,"2021-01-04 00:00:00",16449,1,1,Pesos
20995,"2020-09-30 00:00:00",21535,"2020-11-30 00:00:00",24674,1,1,Pesos
20996,"2021-01-29 00:00:00",21535,"2020-12-28 00:00:00",24674,1,1,Pesos
20997,"2020-07-15 00:00:00",237188,"2020-09-28 00:00:00",237188,1,1,Pesos
20998,"2021-04-30 00:00:00",237188,"2021-09-20 00:00:00",237188,1,1,Pesos
20999,"2020-07-31 00:00:00",177891,"2020-12-11 00:00:00",211401,1,1,Pesos
21000,"2020-12-18 00:00:00",177891,"2020-12-22 00:00:00",211401,1,1,Pesos
22079,"2021-01-29 00:00:00",144381,"2021-06-10 00:00:00",144381,1,1,Pesos
22080,"2021-02-28 00:00:00",144381,"2021-07-15 00:00:00",144381,1,1,Pesos
